date,min_distance,closest_date,comparison,generator,synth_type
2001-06-17,162.38062035906273,2006-06-05,Train vs Synth,Features,Consecutive
2001-06-18,88.00078146901728,2018-06-12,Train vs Synth,Features,Consecutive
2001-06-19,87.0420660392979,2002-06-09,Train vs Synth,Features,Consecutive
2001-06-20,122.16387357243872,2015-06-17,Train vs Synth,Features,Consecutive
2001-06-21,158.019309760795,2016-06-16,Train vs Synth,Features,Consecutive
2002-06-01,106.05217806969075,2008-06-13,Train vs Synth,Features,Consecutive
2002-06-02,98.90961694715703,2001-06-17,Train vs Synth,Features,Consecutive
2002-06-03,111.5334326605308,2000-06-13,Train vs Synth,Features,Consecutive
2002-06-04,173.46099386423282,2010-06-06,Train vs Synth,Features,Consecutive
2002-06-05,122.67528926467918,2006-06-01,Train vs Synth,Features,Consecutive
2002-06-06,97.27174636929533,2020-06-09,Train vs Synth,Features,Consecutive
2002-06-07,81.92822021984541,2018-06-20,Train vs Synth,Features,Consecutive
2002-06-08,75.68427649916863,2009-06-20,Train vs Synth,Features,Consecutive
2002-06-09,93.29574675775282,2007-06-06,Train vs Synth,Features,Consecutive
2002-06-10,97.5238265858954,2017-06-12,Train vs Synth,Features,Consecutive
2002-06-11,94.09386815652338,2018-06-12,Train vs Synth,Features,Consecutive
2002-06-12,180.95025775425384,2001-06-14,Train vs Synth,Features,Consecutive
2002-06-13,196.98611489465085,2019-06-06,Train vs Synth,Features,Consecutive
2002-06-14,135.21279243942715,2002-06-15,Train vs Synth,Features,Consecutive
2002-06-15,129.87348955757045,2017-06-11,Train vs Synth,Features,Consecutive
2002-06-16,191.388891637842,2004-06-12,Train vs Synth,Features,Consecutive
2002-06-17,110.74160447718396,2015-06-16,Train vs Synth,Features,Consecutive
2002-06-18,135.3799934074996,2009-06-04,Train vs Synth,Features,Consecutive
2002-06-19,97.43220359344619,2002-06-09,Train vs Synth,Features,Consecutive
2002-06-20,88.06571468952919,2006-06-09,Train vs Synth,Features,Consecutive
2002-06-21,78.6671725670889,2006-06-09,Train vs Synth,Features,Consecutive
2003-06-01,95.88118557315754,2017-06-21,Train vs Synth,Features,Consecutive
2003-06-02,142.2497880254334,2016-06-16,Train vs Synth,Features,Consecutive
2003-06-03,115.77168909879335,2006-06-02,Train vs Synth,Features,Consecutive
2003-06-04,98.94070157238929,2020-06-03,Train vs Synth,Features,Consecutive
2003-06-05,92.65502283486698,1998-06-01,Train vs Synth,Features,Consecutive
2003-06-06,173.23888960005283,2002-06-15,Train vs Synth,Features,Consecutive
2003-06-07,117.8812432096084,2010-06-01,Train vs Synth,Features,Consecutive
2003-06-08,108.45190150637092,2005-06-04,Train vs Synth,Features,Consecutive
2003-06-09,113.18967493500425,2017-06-11,Train vs Synth,Features,Consecutive
2003-06-10,125.93570905220759,2005-06-21,Train vs Synth,Features,Consecutive
2003-06-11,132.0415243761009,2014-06-03,Train vs Synth,Features,Consecutive
2003-06-12,171.79943589045678,2020-06-08,Train vs Synth,Features,Consecutive
2003-06-13,92.28593659012755,2020-06-09,Train vs Synth,Features,Consecutive
2003-06-14,160.68144933435826,2010-06-19,Train vs Synth,Features,Consecutive
2003-06-15,108.81301882765024,2010-06-02,Train vs Synth,Features,Consecutive
2003-06-16,90.91876413047498,1998-06-01,Train vs Synth,Features,Consecutive
2003-06-17,97.4263161095943,2010-06-19,Train vs Synth,Features,Consecutive
2003-06-18,110.8444442450915,2004-06-13,Train vs Synth,Features,Consecutive
2003-06-19,129.05791104929745,2020-06-08,Train vs Synth,Features,Consecutive
2003-06-20,107.14213325893367,2017-06-21,Train vs Synth,Features,Consecutive
2003-06-21,115.91821970921453,2002-06-20,Train vs Synth,Features,Consecutive
2004-06-01,147.55700701407633,2003-06-14,Train vs Synth,Features,Consecutive
2004-06-02,135.66865032634894,2003-06-21,Train vs Synth,Features,Consecutive
2004-06-03,116.97928583927944,2004-06-12,Train vs Synth,Features,Consecutive
2004-06-04,121.09662710028054,2007-06-13,Train vs Synth,Features,Consecutive
2004-06-05,123.0083024317326,1998-06-13,Train vs Synth,Features,Consecutive
2004-06-06,122.99038826592638,2006-06-09,Train vs Synth,Features,Consecutive
2004-06-07,88.95474944219977,2004-06-07,Train vs Synth,Features,Consecutive
2004-06-08,101.83188943731719,2006-06-12,Train vs Synth,Features,Consecutive
2004-06-09,87.77291512736092,2003-06-07,Train vs Synth,Features,Consecutive
2004-06-10,81.30598938887024,2002-06-12,Train vs Synth,Features,Consecutive
2004-06-11,109.76205452214882,2006-06-11,Train vs Synth,Features,Consecutive
2004-06-12,94.40622517141686,2008-06-10,Train vs Synth,Features,Consecutive
2004-06-13,162.85848026830672,2009-06-13,Train vs Synth,Features,Consecutive
2004-06-14,90.52704873072166,1998-06-08,Train vs Synth,Features,Consecutive
2004-06-15,144.22181302541532,2005-06-10,Train vs Synth,Features,Consecutive
2004-06-16,106.2501848334148,1998-06-07,Train vs Synth,Features,Consecutive
2004-06-17,154.76085880016868,2020-06-07,Train vs Synth,Features,Consecutive
2004-06-18,178.4697101838619,2005-06-06,Train vs Synth,Features,Consecutive
2004-06-19,114.5385937144137,2004-06-12,Train vs Synth,Features,Consecutive
2004-06-20,144.51463750543988,2008-06-07,Train vs Synth,Features,Consecutive
2004-06-21,180.91245135623586,2011-06-04,Train vs Synth,Features,Consecutive
2005-06-01,95.89358010770404,2012-06-01,Train vs Synth,Features,Consecutive
2005-06-02,94.12294482085638,2017-06-15,Train vs Synth,Features,Consecutive
2005-06-03,157.53150188958634,2000-06-04,Train vs Synth,Features,Consecutive
2005-06-04,155.02726535912822,2009-06-07,Train vs Synth,Features,Consecutive
2005-06-05,178.08947063925135,2015-06-04,Train vs Synth,Features,Consecutive
2005-06-06,110.63326686273159,2007-06-14,Train vs Synth,Features,Consecutive
2005-06-07,107.32739571203602,2008-06-11,Train vs Synth,Features,Consecutive
2005-06-08,110.19504051007344,2018-06-18,Train vs Synth,Features,Consecutive
2005-06-09,195.55426691693992,2009-06-13,Train vs Synth,Features,Consecutive
2005-06-10,193.47456561264607,2017-06-09,Train vs Synth,Features,Consecutive
2005-06-13,187.4190295252641,2004-06-10,Train vs Synth,Features,Consecutive
2005-06-14,108.20956990622449,2005-06-03,Train vs Synth,Features,Consecutive
2005-06-15,115.21376802094004,2014-06-03,Train vs Synth,Features,Consecutive
2005-06-16,140.2934237882562,2007-06-13,Train vs Synth,Features,Consecutive
2005-06-17,180.1535644225933,2011-06-10,Train vs Synth,Features,Consecutive
2005-06-18,98.0125395378535,2000-06-02,Train vs Synth,Features,Consecutive
2005-06-19,80.92014600971716,2017-06-15,Train vs Synth,Features,Consecutive
2005-06-20,94.30158418861211,2019-06-12,Train vs Synth,Features,Consecutive
2005-06-21,103.57062820185449,2018-06-19,Train vs Synth,Features,Consecutive
2006-06-01,144.42184256042896,2005-06-06,Train vs Synth,Features,Consecutive
2006-06-02,92.74648124039174,2020-06-09,Train vs Synth,Features,Consecutive
2006-06-03,99.90225715781526,1998-06-07,Train vs Synth,Features,Consecutive
2006-06-04,76.32270723088259,2001-06-12,Train vs Synth,Features,Consecutive
2006-06-05,124.25195958222076,2017-06-15,Train vs Synth,Features,Consecutive
2006-06-06,157.7715029423867,2016-06-21,Train vs Synth,Features,Consecutive
2006-06-07,84.81411478583195,2008-06-04,Train vs Synth,Features,Consecutive
2006-06-08,100.6110542769133,1998-06-01,Train vs Synth,Features,Consecutive
2006-06-09,82.88490694406386,2004-06-17,Train vs Synth,Features,Consecutive
2006-06-10,110.63556836079535,2013-06-21,Train vs Synth,Features,Consecutive
2006-06-11,126.32438172883609,2006-06-17,Train vs Synth,Features,Consecutive
2006-06-12,163.544331491732,1999-06-01,Train vs Synth,Features,Consecutive
2006-06-13,93.98742016576746,2012-06-06,Train vs Synth,Features,Consecutive
2006-06-14,84.17464640358206,2013-06-19,Train vs Synth,Features,Consecutive
2006-06-15,85.93523959105698,2006-06-05,Train vs Synth,Features,Consecutive
2006-06-16,103.5641355964239,2006-06-06,Train vs Synth,Features,Consecutive
2006-06-17,176.96451906123198,2006-06-16,Train vs Synth,Features,Consecutive
2006-06-18,164.3038815704172,2013-06-10,Train vs Synth,Features,Consecutive
2006-06-19,114.92430766175512,2018-06-05,Train vs Synth,Features,Consecutive
2006-06-20,84.34118425441797,2003-06-10,Train vs Synth,Features,Consecutive
2006-06-21,100.05630098446551,2013-06-04,Train vs Synth,Features,Consecutive
2007-06-01,198.46653718708131,2000-06-15,Train vs Synth,Features,Consecutive
2007-06-02,127.41063101073912,2005-06-06,Train vs Synth,Features,Consecutive
2007-06-03,122.4798020099476,2005-06-04,Train vs Synth,Features,Consecutive
2007-06-04,106.98939284104334,2005-06-05,Train vs Synth,Features,Consecutive
2007-06-05,122.59031380109279,2008-06-15,Train vs Synth,Features,Consecutive
2007-06-06,112.71777459669529,2007-06-09,Train vs Synth,Features,Consecutive
2007-06-07,184.1827231596737,2007-06-20,Train vs Synth,Features,Consecutive
2007-06-08,191.5210238452859,2019-06-04,Train vs Synth,Features,Consecutive
2007-06-09,95.28295104146571,2003-06-09,Train vs Synth,Features,Consecutive
2007-06-10,138.74502058584443,2017-06-14,Train vs Synth,Features,Consecutive
2007-06-11,98.3916192250408,2007-06-13,Train vs Synth,Features,Consecutive
2007-06-12,81.31963233705902,2013-06-19,Train vs Synth,Features,Consecutive
2007-06-13,108.05012260590894,2018-06-15,Train vs Synth,Features,Consecutive
2007-06-14,139.60336417554566,2008-06-07,Train vs Synth,Features,Consecutive
2007-06-15,101.78587768687603,2014-06-19,Train vs Synth,Features,Consecutive
2007-06-16,99.19559228396638,2002-06-19,Train vs Synth,Features,Consecutive
2007-06-17,99.07736027445765,1998-06-06,Train vs Synth,Features,Consecutive
2007-06-18,78.50392053527577,2003-06-07,Train vs Synth,Features,Consecutive
2007-06-19,107.10927083729119,2008-06-04,Train vs Synth,Features,Consecutive
2007-06-20,153.3098874985843,2013-06-11,Train vs Synth,Features,Consecutive
2007-06-21,86.85281080073042,2006-06-14,Train vs Synth,Features,Consecutive
2008-06-01,151.2189495136871,2014-06-08,Train vs Synth,Features,Consecutive
2008-06-02,119.0924990487907,2015-06-01,Train vs Synth,Features,Consecutive
2008-06-03,127.22823537896312,2006-06-11,Train vs Synth,Features,Consecutive
2008-06-04,175.07411643865314,2006-06-05,Train vs Synth,Features,Consecutive
2008-06-05,175.9916736831006,2018-06-17,Train vs Synth,Features,Consecutive
2008-06-06,196.23413621780554,2014-06-03,Train vs Synth,Features,Consecutive
2008-06-07,100.16466921861164,2000-06-13,Train vs Synth,Features,Consecutive
2008-06-08,125.05913414762176,2007-06-20,Train vs Synth,Features,Consecutive
2008-06-09,209.72378833958044,2020-06-07,Train vs Synth,Features,Consecutive
2008-06-10,98.40274602878672,2017-06-01,Train vs Synth,Features,Consecutive
2008-06-11,147.37642686031623,2012-06-20,Train vs Synth,Features,Consecutive
2008-06-12,124.16233535448356,2018-06-18,Train vs Synth,Features,Consecutive
2008-06-13,182.0998387221931,2016-06-18,Train vs Synth,Features,Consecutive
2008-06-14,92.49443886195972,2007-06-13,Train vs Synth,Features,Consecutive
2008-06-15,101.68714372124296,2011-06-18,Train vs Synth,Features,Consecutive
2008-06-16,180.2744289532632,2018-06-15,Train vs Synth,Features,Consecutive
2008-06-17,131.65622654804895,2014-06-08,Train vs Synth,Features,Consecutive
2008-06-18,156.3309748082293,2006-06-18,Train vs Synth,Features,Consecutive
2008-06-19,133.33976425291922,2004-06-10,Train vs Synth,Features,Consecutive
2008-06-20,104.06782566589678,2020-06-09,Train vs Synth,Features,Consecutive
2008-06-21,111.42215147083888,2005-06-06,Train vs Synth,Features,Consecutive
2009-06-01,82.94869770283674,2003-06-10,Train vs Synth,Features,Consecutive
2009-06-02,107.26055641953158,2011-06-18,Train vs Synth,Features,Consecutive
2009-06-03,162.64127409284862,2002-06-15,Train vs Synth,Features,Consecutive
2009-06-04,93.39866205732352,2014-06-18,Train vs Synth,Features,Consecutive
2009-06-05,88.07871499768216,2006-06-14,Train vs Synth,Features,Consecutive
2009-06-06,115.5296961452983,2005-06-14,Train vs Synth,Features,Consecutive
2009-06-07,136.06777264597437,2018-06-18,Train vs Synth,Features,Consecutive
2009-06-08,161.46889485584077,2011-06-07,Train vs Synth,Features,Consecutive
2009-06-09,119.27685432160378,2012-06-12,Train vs Synth,Features,Consecutive
2009-06-10,149.23420864009458,2005-06-06,Train vs Synth,Features,Consecutive
2009-06-11,98.24981449131083,2005-06-06,Train vs Synth,Features,Consecutive
2009-06-12,128.09752232859205,2006-06-02,Train vs Synth,Features,Consecutive
2009-06-13,91.04730614233247,2010-06-19,Train vs Synth,Features,Consecutive
2009-06-14,144.02302722077442,2019-06-01,Train vs Synth,Features,Consecutive
2009-06-15,126.52069848347173,2007-06-14,Train vs Synth,Features,Consecutive
2009-06-16,139.21658095712976,2012-06-08,Train vs Synth,Features,Consecutive
2009-06-17,97.81495392199238,2007-06-16,Train vs Synth,Features,Consecutive
2009-06-18,109.42041361444693,2013-06-21,Train vs Synth,Features,Consecutive
2009-06-19,126.4650772435848,2008-06-12,Train vs Synth,Features,Consecutive
2009-06-20,135.27475820447376,2016-06-03,Train vs Synth,Features,Consecutive
2009-06-21,98.35792808354249,2013-06-21,Train vs Synth,Features,Consecutive
2010-06-01,91.29697275153835,2007-06-14,Train vs Synth,Features,Consecutive
2010-06-02,142.32841235375835,2005-06-02,Train vs Synth,Features,Consecutive
2010-06-03,130.56692413056268,1999-06-02,Train vs Synth,Features,Consecutive
2010-06-04,69.00796707895147,2002-06-20,Train vs Synth,Features,Consecutive
2010-06-05,80.22458999609235,2017-06-02,Train vs Synth,Features,Consecutive
2010-06-06,129.96130362103585,2016-06-18,Train vs Synth,Features,Consecutive
2010-06-07,143.2981715212994,2016-06-21,Train vs Synth,Features,Consecutive
2010-06-08,88.52523192920535,2015-06-11,Train vs Synth,Features,Consecutive
2010-06-09,165.44169370682854,2008-06-21,Train vs Synth,Features,Consecutive
2010-06-10,80.24803789403971,1998-06-13,Train vs Synth,Features,Consecutive
2010-06-11,105.07060501592376,2001-06-06,Train vs Synth,Features,Consecutive
2010-06-12,92.72745848767491,2017-06-02,Train vs Synth,Features,Consecutive
2010-06-13,132.14547374590444,2000-06-05,Train vs Synth,Features,Consecutive
2010-06-14,184.0869767662629,2020-06-17,Train vs Synth,Features,Consecutive
2010-06-15,165.91582949319545,2011-06-04,Train vs Synth,Features,Consecutive
2010-06-16,100.89801579618583,2000-06-05,Train vs Synth,Features,Consecutive
2010-06-17,94.60285228652828,2015-06-11,Train vs Synth,Features,Consecutive
2010-06-18,86.50994132385638,2016-06-02,Train vs Synth,Features,Consecutive
2010-06-19,75.72214189842079,2006-06-15,Train vs Synth,Features,Consecutive
2010-06-20,81.00315907794236,2002-06-09,Train vs Synth,Features,Consecutive
2010-06-21,84.23703842780031,2019-06-20,Train vs Synth,Features,Consecutive
2011-06-01,94.51132107255482,2012-06-12,Train vs Synth,Features,Consecutive
2011-06-02,94.01114046297693,2005-06-16,Train vs Synth,Features,Consecutive
2011-06-03,96.75843390086848,2015-06-11,Train vs Synth,Features,Consecutive
2011-06-04,109.45280013863027,1998-06-14,Train vs Synth,Features,Consecutive
2011-06-05,88.83623273226472,2013-06-21,Train vs Synth,Features,Consecutive
2011-06-06,91.06616406593515,1998-06-14,Train vs Synth,Features,Consecutive
2011-06-07,80.50426989964713,2005-06-16,Train vs Synth,Features,Consecutive
2011-06-08,105.00602421338964,2018-06-18,Train vs Synth,Features,Consecutive
2011-06-09,140.81982967700665,2001-06-18,Train vs Synth,Features,Consecutive
2011-06-10,190.42790934253662,2015-06-15,Train vs Synth,Features,Consecutive
2011-06-11,134.92869842945584,2014-06-08,Train vs Synth,Features,Consecutive
2011-06-12,202.90629682808378,2008-06-07,Train vs Synth,Features,Consecutive
2011-06-13,110.4733209398455,2015-06-11,Train vs Synth,Features,Consecutive
2011-06-14,161.50507621952875,2005-06-02,Train vs Synth,Features,Consecutive
2011-06-15,121.71743574972979,2010-06-02,Train vs Synth,Features,Consecutive
2011-06-18,163.78058710559563,2002-06-19,Train vs Synth,Features,Consecutive
2011-06-19,163.66158752162195,2012-06-12,Train vs Synth,Features,Consecutive
2011-06-20,168.32608526466373,2007-06-20,Train vs Synth,Features,Consecutive
2011-06-21,184.5874502132552,2011-06-08,Train vs Synth,Features,Consecutive
2012-06-01,108.6495238451399,2014-06-08,Train vs Synth,Features,Consecutive
2012-06-02,108.7757388227879,2020-06-06,Train vs Synth,Features,Consecutive
2012-06-03,130.31833869843922,2019-06-13,Train vs Synth,Features,Consecutive
2012-06-04,120.06625939375019,2017-06-16,Train vs Synth,Features,Consecutive
